"","year","price","Location"
"6200",2018,19.995,"New York City"
"6201",2021,31.976,"New York City"
"6202",2021,33.588,"New York City"
"6203",2015,16.9,"New York City"
"6204",2021,30.333,"New York City"
"6205",2020,27.8,"New York City"
"6206",2020,28.497,"New York City"
"6207",2020,37.312,"New York City"
"6208",2021,29.997,"New York City"
"6209",2021,41.8,"New York City"
"6210",2018,24.989,"New York City"
"6211",2023,33.486,"New York City"
"6212",2021,28.563,"New York City"
"6213",2022,31.944,"New York City"
"6214",2021,28.455,"New York City"
"6215",2022,31.145,"New York City"
"6216",2020,28.447,"New York City"
"6217",2016,19.39,"New York City"
"6218",2021,25.998,"New York City"
"6219",2022,32.24,"New York City"
"6220",2019,26.895,"New York City"
"6221",2021,26.787,"New York City"
"6222",2017,20.459,"New York City"
"6223",2021,29.792,"New York City"
"6224",2020,28.498,"New York City"
"6225",2022,32.491,"New York City"
"6226",2015,13.5,"New York City"
"6227",2021,27.493,"New York City"
"6228",2023,38.42,"New York City"
"6229",2021,37.495,"New York City"
"6230",2021,32.675,"New York City"
"6231",2020,25.49,"New York City"
"6232",2021,31.491,"New York City"
"6233",2020,29.812,"New York City"
"6234",2021,30.99,"New York City"
"6235",2020,26.672,"New York City"
"6236",2021,29.109,"New York City"
"6237",2023,36.895,"New York City"
"6238",2016,14.299,"New York City"
"6239",2021,32.5,"New York City"
"6240",2014,13.795,"New York City"
"6241",2020,29.995,"New York City"
"6242",2022,31.973,"New York City"
"6243",2023,55.995,"New York City"
"6244",2021,26.59,"New York City"
"6245",2022,34.948,"New York City"
"6246",2020,27.495,"New York City"
"6247",2021,26.999,"New York City"
"6248",2023,46.995,"New York City"
"6249",2021,29.733,"New York City"
"6250",2022,34.447,"New York City"
"6251",2021,32.997,"New York City"
"6252",2020,23.338,"New York City"
"6253",2022,37.385,"New York City"
"6254",2021,28.405,"New York City"
"6255",2020,30.982,"New York City"
"6256",2021,29.495,"New York City"
"6257",2021,31.98,"New York City"
"6258",2021,27.25,"New York City"
"6259",2021,30.088,"New York City"
"6260",2023,38.49,"New York City"
"6261",2021,27.936,"New York City"
"6262",2020,29.946,"New York City"
"6263",2021,29.766,"New York City"
"6264",2020,20.266,"New York City"
"6265",2020,28.31,"New York City"
"6266",2021,28.495,"New York City"
"6267",2021,29.654,"New York City"
"6268",2020,26.5,"New York City"
"6269",2020,25.795,"New York City"
"6270",2021,28.614,"New York City"
"6271",2021,37.777,"New York City"
"6272",2022,39.75,"New York City"
"6273",2021,29.595,"New York City"
"6274",2021,29.999,"New York City"
"6275",2015,15.917,"New York City"
"6276",2021,29.543,"New York City"
"6277",2020,26.195,"New York City"
"6278",2017,17.72,"New York City"
"6279",2021,32.165,"New York City"
"6280",2021,30.395,"New York City"
"6281",2015,11.547,"New York City"
"6282",2015,12.5,"New York City"
"6283",2021,31.524,"New York City"
"6284",2018,25,"New York City"
"6285",2021,34.333,"New York City"
"6286",2021,33.975,"New York City"
"6287",2021,31.99,"New York City"
"6288",2020,36.989,"New York City"
"6289",2020,26.295,"New York City"
"6290",2021,31.5,"New York City"
"6291",2017,21,"New York City"
"6292",2021,33.491,"New York City"
"6293",2015,16.99,"New York City"
"6294",2021,28.25,"New York City"
"6295",2021,28.797,"New York City"
"6296",2020,25.989,"New York City"
"6297",2020,27.9,"New York City"
"6298",2020,30.351,"New York City"
"6299",2021,29.995,"New York City"
"6300",2020,26.689,"New York City"
"6301",2017,20.525,"New York City"
"6302",2021,29.447,"New York City"
"6303",2020,31.674,"New York City"
"6304",2018,16.93,"New York City"
"6305",2020,19.998,"New York City"
"6306",2021,28.99,"New York City"
"6307",2023,43.3,"New York City"
"6308",2021,33.995,"New York City"
"6309",2021,27.288,"New York City"
"6310",2022,34.8,"New York City"
"6311",2021,30.5,"New York City"
"6312",2020,30.277,"New York City"
"6313",2018,17.8,"New York City"
"6314",2021,38.912,"New York City"
"6315",2021,35.998,"New York City"
"6316",2020,28.295,"New York City"
"6317",2021,29.995,"New York City"
"6318",2020,26.955,"New York City"
"6319",2020,33.997,"New York City"
"6320",2021,30.953,"New York City"
"6321",2021,27.499,"New York City"
"6322",2021,28.288,"New York City"
"6323",2021,40.998,"New York City"
"6324",2020,28.395,"New York City"
"6325",2021,32.432,"New York City"
"6326",2021,30.33,"New York City"
"6327",2020,30.979,"New York City"
"6328",2015,18.5,"New York City"
"6329",2022,32.99,"New York City"
"6330",2021,30.59,"New York City"
"6331",2022,27.973,"New York City"
"6332",2021,35.999,"New York City"
"6333",2021,30.398,"New York City"
"6334",2021,29.998,"New York City"
"6335",2021,30.412,"New York City"
"6336",2021,43.976,"New York City"
"6337",2023,44.499,"New York City"
"6338",2021,57,"New York City"
"6339",2020,25.95,"New York City"
"6340",2022,45.478,"New York City"
"6341",2022,34.99,"New York City"
"6342",2017,22.695,"New York City"
"6343",2021,34.494,"New York City"
"6344",2019,30.973,"New York City"
"6345",2023,48.9,"New York City"
"6346",2020,25.888,"New York City"
"6347",2021,27.998,"New York City"
"6348",2017,18.795,"New York City"
"6349",2017,18.995,"New York City"
"6350",2018,23.999,"New York City"
"6351",2016,17.609,"New York City"
"6352",2022,36.959,"New York City"
"6353",2016,16.999,"New York City"
"6354",2020,33.898,"New York City"
"6355",2015,13.695,"New York City"
"6356",2021,38.988,"New York City"
"6357",2023,56.995,"New York City"
"6358",2021,29.998,"New York City"
"6359",2018,22.995,"New York City"
"6360",2022,34.78,"New York City"
"6361",2021,30.291,"New York City"
"6362",2021,29.99,"New York City"
"6363",2018,18.688,"New York City"
"6364",2020,26.885,"New York City"
"6365",2021,31.995,"New York City"
"6366",2020,27.495,"New York City"
"6367",2021,31.359,"New York City"
"6368",2021,30.895,"New York City"
"6369",2017,25.444,"New York City"
"6370",2021,36.333,"New York City"
"6371",2021,38.367,"New York City"
"6372",2023,38.88,"New York City"
"6373",2023,39.995,"New York City"
"6374",2021,28.874,"New York City"
"6375",2021,29.02,"New York City"
"6376",2023,35.746,"New York City"
"6377",2021,31.995,"New York City"
"6378",2021,28.295,"New York City"
"6379",2021,39.484,"New York City"
"6380",2021,32.995,"New York City"
"6381",2021,31.295,"New York City"
"6382",2020,28.99,"New York City"
"6383",2020,29.995,"New York City"
"6384",2021,27.995,"New York City"
"6385",2021,34.995,"New York City"
"6386",2017,24.5,"New York City"
"6387",2020,36.995,"New York City"
"6388",2021,30,"New York City"
"6389",2021,30.568,"New York City"
"6390",2020,29.903,"New York City"
"6391",2023,40.5,"New York City"
"6392",2021,32.766,"New York City"
"6393",2021,27.995,"New York City"
"6394",2021,29.149,"New York City"
"6395",2017,11.499,"New York City"
"6396",2021,31.99,"New York City"
"6397",2020,26.596,"New York City"
"6398",2021,30.247,"New York City"
"6399",2016,21.487,"New York City"
"6400",2020,27.297,"New York City"
"6401",2018,22.139,"New York City"
"6402",2020,26.392,"New York City"
"6403",2021,32.507,"New York City"
"6404",2023,56.499,"New York City"
"6405",2021,32.288,"New York City"
"6406",2014,10.981,"New York City"
"6407",2014,7.995,"New York City"
"6408",2021,39.488,"New York City"
"6409",2021,40.444,"New York City"
"6410",2022,40,"New York City"
"6411",2021,29.988,"New York City"
"6412",2018,19.942,"New York City"
"6413",2021,35.35,"New York City"
"6414",2017,13.499,"New York City"
"6415",2019,20.499,"New York City"
"6416",2020,21.973,"New York City"
"6417",2008,5.85,"New York City"
"6418",2022,23.029,"New York City"
"6419",2022,26.795,"New York City"
"6420",2021,21.495,"New York City"
"6421",2020,17.939,"New York City"
"6422",2020,24.897,"New York City"
"6423",2019,17.495,"New York City"
"6424",2013,6,"New York City"
"6425",2019,16.995,"New York City"
"6426",2020,18.161,"New York City"
"6427",2020,21.999,"New York City"
"6428",2021,21.997,"New York City"
"6429",2020,19.795,"New York City"
"6430",2023,27.9,"New York City"
"6431",2019,19.295,"New York City"
"6432",2023,30.995,"New York City"
"6433",2020,18.99,"New York City"
"6434",2020,21.488,"New York City"
"6435",2017,12.461,"New York City"
"6436",2019,18.195,"New York City"
"6437",2020,19.75,"New York City"
"6438",2020,19.495,"New York City"
"6439",2019,21.788,"New York City"
"6440",2022,29.838,"New York City"
"6441",2017,13.5,"New York City"
"6442",2021,20.845,"New York City"
"6443",2020,21.399,"New York City"
"6444",2023,35.938,"New York City"
"6445",2023,26.99,"New York City"
"6446",2020,19.995,"New York City"
"6447",2021,21.66,"New York City"
"6448",2019,14.495,"New York City"
"6449",2020,22.867,"New York City"
"6450",2021,19.697,"New York City"
"6451",2020,23.895,"New York City"
"6452",2021,28.988,"New York City"
"6453",2020,19.2,"New York City"
"6454",2020,19.616,"New York City"
"6455",2020,20.995,"New York City"
"6456",2021,22.285,"New York City"
"6457",2020,20.156,"New York City"
"6458",2020,22.999,"New York City"
"6459",2022,30.732,"New York City"
"6460",2020,23.295,"New York City"
"6461",2021,25.555,"New York City"
"6462",2020,22.35,"New York City"
"6463",2022,20.449,"New York City"
"6464",2022,26.4,"New York City"
"6465",2022,24.488,"New York City"
"6466",2023,28,"New York City"
"6467",2022,23.489,"New York City"
"6468",2022,29.995,"New York City"
"6469",2022,22.895,"New York City"
"6470",2019,17.626,"New York City"
"6471",2022,26.76,"New York City"
"6472",2020,24,"New York City"
"6473",2020,22.497,"New York City"
"6474",2020,19.998,"New York City"
"6475",2018,13.3,"New York City"
"6476",2020,21.495,"New York City"
"6477",2022,21.495,"New York City"
"6478",2020,17.972,"New York City"
"6479",2023,36.365,"New York City"
"6480",2022,28.111,"New York City"
"6481",2018,18.147,"New York City"
"6482",2022,23.895,"New York City"
"6483",2020,20.75,"New York City"
"6484",2023,32.913,"New York City"
"6485",2022,20.494,"New York City"
"6486",2020,19.971,"New York City"
"6487",2023,26.477,"New York City"
"6488",2022,26.897,"New York City"
"6489",2020,20.9,"New York City"
"6490",2020,20.75,"New York City"
"6491",2022,29.839,"New York City"
"6492",2011,3.395,"New York City"
"6493",2020,15.942,"New York City"
"6494",2023,27.588,"New York City"
"6495",2019,12.882,"New York City"
"6496",2015,15.995,"New York City"
"6497",2014,8.495,"New York City"
"6498",2023,39.276,"New York City"
"6499",2020,22.823,"New York City"
"6500",2023,34,"New York City"
"6501",2020,24.799,"New York City"
"6502",2022,22.995,"New York City"
"6503",2012,6.999,"New York City"
"6504",2023,30.631,"New York City"
"6505",2021,26.194,"New York City"
"6506",2022,29,"New York City"
"6507",2020,19.999,"New York City"
"6508",2021,22.26,"New York City"
"6509",2022,26.444,"New York City"
"6510",2020,24.888,"New York City"
"6511",2020,23.741,"New York City"
"6512",2021,24.675,"New York City"
"6513",2020,21.16,"New York City"
"6514",2010,8.99,"New York City"
"6515",2018,13.565,"New York City"
"6516",2022,29.995,"New York City"
"6517",2021,20.245,"New York City"
"6518",2022,23.997,"New York City"
"6519",2020,21.399,"New York City"
"6520",2014,11.997,"New York City"
"6521",2022,21.939,"New York City"
"6522",2020,19.09,"New York City"
"6523",2018,16.995,"New York City"
"6524",2021,21.585,"New York City"
"6525",2020,23.399,"New York City"
"6526",2021,26.408,"New York City"
"6527",2021,28.989,"New York City"
"6528",2020,20.675,"New York City"
"6529",2023,29,"New York City"
"6530",2022,26.56,"New York City"
"6531",2019,15.499,"New York City"
"6532",2021,19.89,"New York City"
"6533",2020,19.499,"New York City"
"6534",2021,24,"New York City"
"6535",2021,21.49,"New York City"
"6536",2021,23.477,"New York City"
"6537",2022,21.695,"New York City"
"6538",2020,23.295,"New York City"
"6539",2020,17.595,"New York City"
"6540",2008,5.95,"New York City"
"6541",2022,24.348,"New York City"
"6542",2022,22.874,"New York City"
"6543",2020,18.995,"New York City"
"6544",2022,23.99,"New York City"
"6545",2018,14.989,"New York City"
"6546",2021,18.995,"New York City"
"6547",2022,20.849,"New York City"
"6548",2022,21.495,"New York City"
"6549",2013,8.99,"New York City"
"6550",2022,23.7,"New York City"
"6551",2020,22.694,"New York City"
"6552",2022,24.95,"New York City"
"6553",2020,23.255,"New York City"
"6554",2022,18.788,"New York City"
"6555",2017,9.695,"New York City"
"6556",2022,18.258,"New York City"
"6557",2021,21.419,"New York City"
"6558",2022,26.584,"New York City"
"6559",2017,19.495,"New York City"
"6560",2017,15.399,"New York City"
"6561",2018,16.565,"New York City"
"6562",2020,20.367,"New York City"
"6563",2023,28.995,"New York City"
"6564",2023,29.5,"New York City"
"6565",2021,22.995,"New York City"
"6566",2020,19.025,"New York City"
"6567",2020,17.223,"New York City"
"6568",2022,25.497,"New York City"
"6569",2022,26.995,"New York City"
"6570",2023,29.995,"New York City"
"6571",2022,25.3,"New York City"
"6572",2020,17.99,"New York City"
"6573",2020,27.355,"New York City"
"6574",2006,2.5,"New York City"
"6575",2020,25.288,"New York City"
"6576",2021,19.295,"New York City"
"6577",2020,24.197,"New York City"
"6578",2023,26.8,"New York City"
"6579",2020,18.995,"New York City"
"6580",2020,21.288,"New York City"
"6581",2021,20.939,"New York City"
"6582",2020,21.845,"New York City"
"6583",2020,21.561,"New York City"
"6584",2020,20.895,"New York City"
"6585",2021,22.289,"New York City"
"6586",2021,24.105,"New York City"
"6587",2022,30.471,"New York City"
"6588",2020,20.995,"New York City"
"6589",2019,18,"New York City"
"6590",2021,27.143,"New York City"
"6591",2023,24.785,"New York City"
"6592",2020,18.813,"New York City"
"6593",2023,33.313,"New York City"
"6594",2019,15.299,"New York City"
"6595",2023,38.795,"New York City"
"6596",2016,7.495,"New York City"
"6597",2018,16.99,"New York City"
"6598",2020,18.995,"New York City"
"6599",2020,20.697,"New York City"
"6600",2021,20.999,"New York City"
"6601",2021,20.495,"New York City"
"6602",2020,20.63,"New York City"
"6603",2020,15.995,"New York City"
"6604",2020,20,"New York City"
"6605",2021,22.975,"New York City"
"6606",2012,5.6,"New York City"
"6607",2019,17.507,"New York City"
"6608",2008,4.499,"New York City"
"6609",2020,20.995,"New York City"
"6610",2020,20.212,"New York City"
"6611",2022,20.982,"New York City"
"6612",2022,31.499,"New York City"
"6613",2023,33.995,"New York City"
"6614",2020,19.995,"New York City"
"6615",2020,20.08,"New York City"
"6616",2022,25.999,"New York City"
"6617",2020,19.888,"New York City"
"6618",2021,23,"New York City"
"6619",2023,34.899,"New York City"
"6620",2022,21.488,"New York City"
"6621",2020,21.897,"New York City"
"6622",2022,20.496,"New York City"
"6623",2021,20.995,"New York City"
"6624",2007,3.9,"New York City"
"6625",2022,23.995,"New York City"
"6626",2009,4.985,"New York City"
"6627",2022,25.547,"New York City"
"6628",2022,26.9,"New York City"
"6629",2022,31.81,"New York City"
"6630",2008,9,"New York City"
"6631",2019,22.444,"New York City"
"6632",2020,19.094,"New York City"
"6633",2011,7.995,"New York City"
"6634",2020,18.75,"New York City"
"6635",2020,23.488,"New York City"
"6636",2019,14.994,"New York City"
"6637",2014,10.999,"New York City"
"6638",2019,12.299,"New York City"
"6639",2022,21.895,"New York City"
"6640",2017,16,"New York City"
"6641",2010,5.495,"New York City"
"6642",2020,20.773,"New York City"
"6643",2020,27.595,"New York City"
"6644",2021,25.288,"New York City"
"6645",2012,6.313,"New York City"
"6646",2018,11.9,"New York City"
"6647",2022,20.9,"New York City"
"6648",2022,17.769,"New York City"
"6649",2020,21.987,"New York City"
"6650",2020,21.9,"New York City"
"6651",2022,24.613,"New York City"
"6652",2023,31,"New York City"
"6653",2020,19.99,"New York City"
"6654",2020,17.999,"New York City"
"6655",2022,27.798,"New York City"
"6656",2022,26.997,"New York City"
"6657",2022,22.9,"New York City"
"6658",2020,24.997,"New York City"
"6659",2021,24.997,"New York City"
"6660",2020,26.788,"New York City"
"6661",2022,24.554,"New York City"
"6662",2022,21.877,"New York City"
"6663",2013,9,"New York City"
"6664",2020,25.59,"New York City"
"6665",2020,21.864,"New York City"
"6666",2020,19.495,"New York City"
"6667",2014,12.5,"New York City"
"6668",2021,24.365,"New York City"
"6669",2022,24.997,"New York City"
"6670",2022,23.339,"New York City"
"6671",2022,24.75,"New York City"
"6672",2022,20.988,"New York City"
"6673",2022,29.987,"New York City"
"6674",2023,26.49,"New York City"
"6675",2021,19.229,"New York City"
"6676",2020,18.294,"New York City"
"6677",2019,19.75,"New York City"
"6678",2018,11.888,"New York City"
"6679",2020,21.22,"New York City"
"6680",2019,16.885,"New York City"
